btc	bt	EC_number	EC_name	3rd_lvl	reaction	evidence	rule	simple_rule
bt0050	2173	3.3.2.-		3.3.2	3117	R05658	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f628ec30-7088-4c16-a37b-bb4c313236a9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/47a77cd9-dd5f-43db-9c9c-088bdb4cb7e5
bt0050	2173	3.3.2.8	limonene-1,2-epoxide hydrolase	3.3.2	3200	R05784	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f628ec30-7088-4c16-a37b-bb4c313236a9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/47a77cd9-dd5f-43db-9c9c-088bdb4cb7e5
bt0050	2173	3.3.2.10	soluble epoxide hydrolase	3.3.2	3227	R05842	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f628ec30-7088-4c16-a37b-bb4c313236a9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/47a77cd9-dd5f-43db-9c9c-088bdb4cb7e5
bt0050	2173	3.3.2.9	microsomal epoxide hydrolase	3.3.2	3622	R07013	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f628ec30-7088-4c16-a37b-bb4c313236a9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/47a77cd9-dd5f-43db-9c9c-088bdb4cb7e5
bt0050	2173	3.3.2.9	microsomal epoxide hydrolase	3.3.2	3623	R07014	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f628ec30-7088-4c16-a37b-bb4c313236a9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/47a77cd9-dd5f-43db-9c9c-088bdb4cb7e5
bt0050	2173	3.3.2.9	microsomal epoxide hydrolase	3.3.2	3629	R07027	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f628ec30-7088-4c16-a37b-bb4c313236a9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/47a77cd9-dd5f-43db-9c9c-088bdb4cb7e5
bt0050	2173	3.3.2.-		3.3.2	3630	R07031	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f628ec30-7088-4c16-a37b-bb4c313236a9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/47a77cd9-dd5f-43db-9c9c-088bdb4cb7e5
bt0050	2173	3.3.2.7	hepoxilin-epoxide hydrolase	3.3.2	3632	R07036	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f628ec30-7088-4c16-a37b-bb4c313236a9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/47a77cd9-dd5f-43db-9c9c-088bdb4cb7e5
bt0050	2173	3.3.2.-		3.3.2	3633	R07037	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f628ec30-7088-4c16-a37b-bb4c313236a9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/47a77cd9-dd5f-43db-9c9c-088bdb4cb7e5
bt0050	2173	1.14.14.1	unspecific monooxygenase	1.14.14	3639	R07044	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f628ec30-7088-4c16-a37b-bb4c313236a9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/47a77cd9-dd5f-43db-9c9c-088bdb4cb7e5
bt0050	2173	1.14.14.1	unspecific monooxygenase	1.14.14	3640	R07045	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f628ec30-7088-4c16-a37b-bb4c313236a9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/47a77cd9-dd5f-43db-9c9c-088bdb4cb7e5
bt0050	2173	3.3.2.9	microsomal epoxide hydrolase	3.3.2	3655	R07071	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f628ec30-7088-4c16-a37b-bb4c313236a9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/47a77cd9-dd5f-43db-9c9c-088bdb4cb7e5
bt0050	2173	3.3.2.9	microsomal epoxide hydrolase	3.3.2	3656	R07072	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f628ec30-7088-4c16-a37b-bb4c313236a9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/47a77cd9-dd5f-43db-9c9c-088bdb4cb7e5
bt0050	2173	3.3.2.9	microsomal epoxide hydrolase	3.3.2	3658	R07082	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f628ec30-7088-4c16-a37b-bb4c313236a9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/47a77cd9-dd5f-43db-9c9c-088bdb4cb7e5
bt0050	2173	3.3.2.10	soluble epoxide hydrolase	3.3.2	3672	R07108	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f628ec30-7088-4c16-a37b-bb4c313236a9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/47a77cd9-dd5f-43db-9c9c-088bdb4cb7e5
bt0050	2173	3.3.2.10	soluble epoxide hydrolase	3.3.2	3673	R07109	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f628ec30-7088-4c16-a37b-bb4c313236a9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/47a77cd9-dd5f-43db-9c9c-088bdb4cb7e5
bt0050	2173	3.3.2.10	soluble epoxide hydrolase	3.3.2	3674	R07110	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f628ec30-7088-4c16-a37b-bb4c313236a9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/47a77cd9-dd5f-43db-9c9c-088bdb4cb7e5
bt0050	2173	3.3.2.10	soluble epoxide hydrolase	3.3.2	3675	R07111	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f628ec30-7088-4c16-a37b-bb4c313236a9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/47a77cd9-dd5f-43db-9c9c-088bdb4cb7e5
bt0050	2173	3.3.2.-		3.3.2	3679	R07121	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f628ec30-7088-4c16-a37b-bb4c313236a9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/47a77cd9-dd5f-43db-9c9c-088bdb4cb7e5
bt0050	2173	3.3.2.-		3.3.2	3680	R07122	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f628ec30-7088-4c16-a37b-bb4c313236a9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/47a77cd9-dd5f-43db-9c9c-088bdb4cb7e5
bt0050	2173	3.3.2.11	cholesterol-5,6-oxide hydrolase	3.3.2	3892	R07597	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f628ec30-7088-4c16-a37b-bb4c313236a9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/47a77cd9-dd5f-43db-9c9c-088bdb4cb7e5
bt0050	2173	3.3.2.9	microsomal epoxide hydrolase	3.3.2	3898	R07627	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f628ec30-7088-4c16-a37b-bb4c313236a9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/47a77cd9-dd5f-43db-9c9c-088bdb4cb7e5
bt0050	2173	3.3.2.-		3.3.2	4302	R08314	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f628ec30-7088-4c16-a37b-bb4c313236a9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/47a77cd9-dd5f-43db-9c9c-088bdb4cb7e5
bt0050	2173	3.3.2.-		3.3.2	4677	R09168	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f628ec30-7088-4c16-a37b-bb4c313236a9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/47a77cd9-dd5f-43db-9c9c-088bdb4cb7e5
bt0050	2173	3.3.2.-		3.3.2	4701	R09211	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f628ec30-7088-4c16-a37b-bb4c313236a9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/47a77cd9-dd5f-43db-9c9c-088bdb4cb7e5
bt0050	2173	3.3.2.8	limonene-1,2-epoxide hydrolase	3.3.2	4773	R09387	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f628ec30-7088-4c16-a37b-bb4c313236a9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/47a77cd9-dd5f-43db-9c9c-088bdb4cb7e5
bt0050	2173	3.3.2.9	microsomal epoxide hydrolase	3.3.2	4790	R09410	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f628ec30-7088-4c16-a37b-bb4c313236a9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/47a77cd9-dd5f-43db-9c9c-088bdb4cb7e5
bt0050	2173	3.3.2.9	microsomal epoxide hydrolase	3.3.2	4792	R09417	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f628ec30-7088-4c16-a37b-bb4c313236a9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/47a77cd9-dd5f-43db-9c9c-088bdb4cb7e5
bt0050	2173	3.3.2.9	microsomal epoxide hydrolase	3.3.2	4798	R09443	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f628ec30-7088-4c16-a37b-bb4c313236a9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/47a77cd9-dd5f-43db-9c9c-088bdb4cb7e5
bt0050	2173	3.3.2.-		3.3.2	4810	R09464	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f628ec30-7088-4c16-a37b-bb4c313236a9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/47a77cd9-dd5f-43db-9c9c-088bdb4cb7e5
bt0050	2173	3.3.2.-		3.3.2	4811	R09465	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/f628ec30-7088-4c16-a37b-bb4c313236a9	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/47a77cd9-dd5f-43db-9c9c-088bdb4cb7e5
bt0021	3858	4.2.1.-		4.2.1	2709	R04895	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/1fe375d3-9ebf-442a-95ac-1af48ca2851c	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/c5c49000-b7cf-4bfe-bc48-12109ae0a51d
bt0021	3858	4.2.1.80	2-oxopent-4-enoate hydratase	4.2.1	2881	R05297	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/1fe375d3-9ebf-442a-95ac-1af48ca2851c	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/c5c49000-b7cf-4bfe-bc48-12109ae0a51d
bt0021	3858	4.2.1.100	cyclohexa-1,5-dienecarbonyl-CoA hydratase	4.2.1	3068	R05597	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/1fe375d3-9ebf-442a-95ac-1af48ca2851c	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/c5c49000-b7cf-4bfe-bc48-12109ae0a51d
bt0021	3858	4.2.1.132	2-hydroxyhexa-2,4-dienoate hydratase	4.2.1	3234	R05864	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/1fe375d3-9ebf-442a-95ac-1af48ca2851c	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/c5c49000-b7cf-4bfe-bc48-12109ae0a51d
bt0021	3858	4.2.1.-		4.2.1	3548	R06897	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/1fe375d3-9ebf-442a-95ac-1af48ca2851c	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/c5c49000-b7cf-4bfe-bc48-12109ae0a51d
bt0318	3664	3.5.3.21	methylenediurea deaminase	3.5.3	2807	R05171	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/66d5b8da-a61a-43f1-b49f-3da124c0095a	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/113151e6-83ec-43fd-ace5-9a0aed3d90b8
bt0214	1877	1.3.1.-		1.3.1	2841	R05243	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/37615e85-1b75-4462-8dc6-832d87267836	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/0dd38c1a-5cd1-463e-a28b-a6a69db241f1
bt0107	3557	1.6.5.6	p-benzoquinone reductase (NADPH)	1.6.5	2842	R05244	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/265a6dbc-3139-47ca-81b9-2fa372f10f12	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/acdf7b98-dbbd-4599-8675-ce4505553101
bt0107	3557	1.6.5.7	2-hydroxy-1,4-benzoquinone reductase	1.6.5	2961	R05399	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/265a6dbc-3139-47ca-81b9-2fa372f10f12	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/acdf7b98-dbbd-4599-8675-ce4505553101
bt0107	3557	1.1.1.-		1.1.1	4721	R09236	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/265a6dbc-3139-47ca-81b9-2fa372f10f12	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/acdf7b98-dbbd-4599-8675-ce4505553101
bt0108	470	1.14.-.-		1.14.-	2856	R05265	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/8cb2a4e3-efcb-4471-a5d5-2049c6bd82b7	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/70e0953c-92e7-46f2-b077-82478ed8521a
bt0023	3854	1.14.13.82	vanillate monooxygenase	1.14.13	2860	R05274	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/262c8fbd-bbb2-4713-b769-1e0155c741f1	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/cf2bc731-6b0c-4f1d-b192-8e859d9505aa
bt0023	3854	1.14.13.-		1.14.13	2978	R05418	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/262c8fbd-bbb2-4713-b769-1e0155c741f1	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/cf2bc731-6b0c-4f1d-b192-8e859d9505aa
bt0023	3854	3.3.2.14	2,4-dinitroanisole O-demethylase	3.3.2	5849	R11189	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/262c8fbd-bbb2-4713-b769-1e0155c741f1	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/cf2bc731-6b0c-4f1d-b192-8e859d9505aa
bt0036	3571	1.14.13.-		1.14.13	2867	R05281	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/9e119f8c-d299-42c3-ab06-a4f4ffe8a326	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/71adcb0a-00df-49f6-b384-bc27387eaffc
bt0036	3571	1.14.13.-		1.14.13	3562	R06916	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/9e119f8c-d299-42c3-ab06-a4f4ffe8a326	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/71adcb0a-00df-49f6-b384-bc27387eaffc
bt0036	3571	1.14.13.-		1.14.13	3572	R06926	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/9e119f8c-d299-42c3-ab06-a4f4ffe8a326	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/71adcb0a-00df-49f6-b384-bc27387eaffc
bt0036	3571	1.14.13.-		1.14.13	3921	R07665	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/9e119f8c-d299-42c3-ab06-a4f4ffe8a326	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/71adcb0a-00df-49f6-b384-bc27387eaffc
bt0036	3571	1.14.13.-		1.14.13	4796	R09441	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/9e119f8c-d299-42c3-ab06-a4f4ffe8a326	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/71adcb0a-00df-49f6-b384-bc27387eaffc
bt0022	2833	3.8.1.5	haloalkane dehalogenase	3.8.1	2870	R05284	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/50e3a89a-cd9d-42c3-804e-a107d9af5919	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/d0b86488-563a-467d-b3af-30751e0bc6a2
bt0022	2833	3.8.1.2	(S)-2-haloacid dehalogenase	3.8.1	2872	R05287	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/50e3a89a-cd9d-42c3-804e-a107d9af5919	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/d0b86488-563a-467d-b3af-30751e0bc6a2
bt0022	2833	3.8.1.3	haloacetate dehalogenase	3.8.1	2872	R05287	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/50e3a89a-cd9d-42c3-804e-a107d9af5919	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/d0b86488-563a-467d-b3af-30751e0bc6a2
bt0022	2833	3.8.1.5	haloalkane dehalogenase	3.8.1	2930	R05367	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/50e3a89a-cd9d-42c3-804e-a107d9af5919	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/d0b86488-563a-467d-b3af-30751e0bc6a2
bt0022	2833	3.8.1.5	haloalkane dehalogenase	3.8.1	2931	R05368	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/50e3a89a-cd9d-42c3-804e-a107d9af5919	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/d0b86488-563a-467d-b3af-30751e0bc6a2
bt0216	3640	1.1.1.311	(S)-1-phenylethanol dehydrogenase	1.1.1	2915	R05352	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/71e2e819-6c16-4a50-864b-490db111a802	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/d6a77799-75ea-4f8a-a554-31b713b61072
bt0216	3640	1.14.12.12	naphthalene 1,2-dioxygenase	1.14.12	2984	R05424	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/71e2e819-6c16-4a50-864b-490db111a802	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/d6a77799-75ea-4f8a-a554-31b713b61072
bt0216	3640	1.14.12.12	naphthalene 1,2-dioxygenase	1.14.12	2986	R05426	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/71e2e819-6c16-4a50-864b-490db111a802	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/d6a77799-75ea-4f8a-a554-31b713b61072
bt0034	2448	1.7.1.16	nitrobenzene nitroreductase	1.7.1	2962	R05400	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/6c9bc220-4c74-4ee0-bd76-441ce6c0aeeb	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/574e6e83-3468-4aee-a354-806128c88e2c
bt0034	2448	1.1.99.37	methanol dehydrogenase (nicotinoprotein)	1.1.99	4847	R09553	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/6c9bc220-4c74-4ee0-bd76-441ce6c0aeeb	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/574e6e83-3468-4aee-a354-806128c88e2c
bt0034	4082	1.7.1.16	nitrobenzene nitroreductase	1.7.1	2962	R05400	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/6c9bc220-4c74-4ee0-bd76-441ce6c0aeeb	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/33d30560-4a9b-439a-9dc8-f2033dd5aeec
bt0034	4082	1.1.99.37	methanol dehydrogenase (nicotinoprotein)	1.1.99	4847	R09553	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/6c9bc220-4c74-4ee0-bd76-441ce6c0aeeb	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/33d30560-4a9b-439a-9dc8-f2033dd5aeec
bt0374	4081	1.14.12.22	carbazole 1,9a-dioxygenase	1.14.12	2974	R05414	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/8ae1cca7-9c9d-4ce5-97a3-863196991f51	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a1663755-a8ef-414d-8ae5-174db21f3911
bt0374	4081	1.14.12.-		1.14.12	2989	R05434	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/8ae1cca7-9c9d-4ce5-97a3-863196991f51	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a1663755-a8ef-414d-8ae5-174db21f3911
bt0374	4081	1.14.12.-		1.14.12	2990	R05439	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/8ae1cca7-9c9d-4ce5-97a3-863196991f51	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a1663755-a8ef-414d-8ae5-174db21f3911
bt0374	4081	1.14.12.22	carbazole 1,9a-dioxygenase	1.14.12	4820	R09512	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/8ae1cca7-9c9d-4ce5-97a3-863196991f51	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a1663755-a8ef-414d-8ae5-174db21f3911
bt0102	4062	3.1.8.1	aryldialkylphosphatase	3.1.8	2981	R05421	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/3a6614a7-8cf8-4236-b7fd-81c48a9e25f6	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/97902f9b-19b5-4efd-820b-235623793a2f
bt0242	3805	1.14.12.12	naphthalene 1,2-dioxygenase	1.14.12	2982	R05422	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/c2aea753-53a2-4a8c-bebd-3be94ee30166	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/5adea520-8b47-48be-bcae-8d31e35087f8
bt0242	3805	1.14.12.-		1.14.12	2982	R05422	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/c2aea753-53a2-4a8c-bebd-3be94ee30166	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/5adea520-8b47-48be-bcae-8d31e35087f8
bt0242	3805	1.14.12.12	naphthalene 1,2-dioxygenase	1.14.12	2985	R05425	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/c2aea753-53a2-4a8c-bebd-3be94ee30166	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/5adea520-8b47-48be-bcae-8d31e35087f8
bt0242	3805	1.17.-.-		1.17.-	3014	R05495	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/c2aea753-53a2-4a8c-bebd-3be94ee30166	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/5adea520-8b47-48be-bcae-8d31e35087f8
bt0242	3805	1.14.13.81	magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase	1.14.13	3251	R06265	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/c2aea753-53a2-4a8c-bebd-3be94ee30166	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/5adea520-8b47-48be-bcae-8d31e35087f8
bt0242	3805	1.14.13.-		1.14.13	3543	R06890	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/c2aea753-53a2-4a8c-bebd-3be94ee30166	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/5adea520-8b47-48be-bcae-8d31e35087f8
bt0242	3805	1.14.14.1	unspecific monooxygenase	1.14.14	3644	R07054	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/c2aea753-53a2-4a8c-bebd-3be94ee30166	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/5adea520-8b47-48be-bcae-8d31e35087f8
