btc	bt	EC_number	3rd_lvl	EC_name	evidence	rule
bt0241	3580	1.14.13.46	1.14.13	(-)-menthol monooxygenase	R02178	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/305d3f19-028c-4dc8-bf94-5178ee8900f9
bt0241	3580	1.14.13.154	1.14.13	erythromycin 12-hydroxylase	R05521	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/305d3f19-028c-4dc8-bf94-5178ee8900f9
bt0241	3580	1.14.13.154	1.14.13	erythromycin 12-hydroxylase	R05522	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/305d3f19-028c-4dc8-bf94-5178ee8900f9
bt0241	3580	1.14.14.1	1.14.14	unspecific monooxygenase	R09405	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/305d3f19-028c-4dc8-bf94-5178ee8900f9
bt0071	4150	1.14.13.22	1.14.13	cyclohexanone monooxygenase	R02231	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/b85c0829-a75e-44d0-93fb-6172dcf806d8
bt0071	4150	1.14.13.16	1.14.13	cyclopentanone monooxygenase	R02554	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/b85c0829-a75e-44d0-93fb-6172dcf806d8
bt0071	4150	1.14.13.51	1.14.13	6-oxocineole dehydrogenase	R02995	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/b85c0829-a75e-44d0-93fb-6172dcf806d8
bt0071	4150	1.14.13.66	1.14.13	2-hydroxycyclohexanone 2-monooxygenase	R03281	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/b85c0829-a75e-44d0-93fb-6172dcf806d8
bt0071	4150	1.14.13.105	1.14.13	monocyclic monoterpene ketone monooxygenase	R06386	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/b85c0829-a75e-44d0-93fb-6172dcf806d8
bt0071	4150	1.14.13.105	1.14.13	monocyclic monoterpene ketone monooxygenase	R06387	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/b85c0829-a75e-44d0-93fb-6172dcf806d8
bt0071	4150	1.14.13.105	1.14.13	monocyclic monoterpene ketone monooxygenase	R06388	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/b85c0829-a75e-44d0-93fb-6172dcf806d8
bt0071	4150	1.14.13.105	1.14.13	monocyclic monoterpene ketone monooxygenase	R06389	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/b85c0829-a75e-44d0-93fb-6172dcf806d8
bt0071	4150	1.14.13.105	1.14.13	monocyclic monoterpene ketone monooxygenase	R06400	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/b85c0829-a75e-44d0-93fb-6172dcf806d8
bt0071	4150	1.14.13.22	1.14.13	cyclohexanone monooxygenase	R06622	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/b85c0829-a75e-44d0-93fb-6172dcf806d8
bt0071	4150	1.14.13.54	1.14.13	ketosteroid monooxygenase	R08205	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/b85c0829-a75e-44d0-93fb-6172dcf806d8
bt0071	4150	1.14.13.105	1.14.13	monocyclic monoterpene ketone monooxygenase	R08925	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/b85c0829-a75e-44d0-93fb-6172dcf806d8
bt0071	4150	1.14.13.105	1.14.13	monocyclic monoterpene ketone monooxygenase	R09390	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/b85c0829-a75e-44d0-93fb-6172dcf806d8
bt0071	4150	1.14.13.160	1.14.13	(2,2,3-trimethyl-5-oxocyclopent-3-enyl)acetyl-CoA 1,5-monooxygenase	R10044	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/b85c0829-a75e-44d0-93fb-6172dcf806d8
bt0071	4150	1.14.13.170	1.14.13	pentalenolactone D synthase	R10154	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/b85c0829-a75e-44d0-93fb-6172dcf806d8
bt0071	4150	1.14.13.171	1.14.13	neopentalenolactone D synthase	R10155	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/b85c0829-a75e-44d0-93fb-6172dcf806d8
bt0418	3806	1.14.13.43	1.14.13	questin monooxygenase	R02417	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/b21ce29b-20de-4d0c-ae1f-303da9087b4d
bt0012	4164	1.14.13.58	1.14.13	benzoyl-CoA 3-monooxygenase	R02449	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/36eb565f-51c9-47fb-842e-3956e8a3dc0f
bt0234	3381	1.14.13.18	1.14.13	4-hydroxyphenylacetate 1-monooxygenase	R02514	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/c4acf729-9d0d-445e-b67b-544de58f9354
bt0234	3381	1.14.13.18	1.14.13	4-hydroxyphenylacetate 1-monooxygenase	R02516	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/c4acf729-9d0d-445e-b67b-544de58f9354
bt0064	3707	1.14.13.63	1.14.13	3-hydroxyphenylacetate 6-hydroxylase	R02515	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/7e4e63ff-ef5a-41d6-a5c9-35022b80da73
bt0064	3707	1.14.13.63	1.14.13	3-hydroxyphenylacetate 6-hydroxylase	R02517	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/7e4e63ff-ef5a-41d6-a5c9-35022b80da73
bt0064	3707	1.14.13.24	1.14.13	3-hydroxybenzoate 6-monooxygenase	R02589	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/7e4e63ff-ef5a-41d6-a5c9-35022b80da73
bt0064	3707	1.14.13.6	1.14.13	orcinol 2-monooxygenase	R02830	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/7e4e63ff-ef5a-41d6-a5c9-35022b80da73
bt0064	3707	1.14.13.219	1.14.13	resorcinol 4-hydroxylase (NADPH)	R05249	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/7e4e63ff-ef5a-41d6-a5c9-35022b80da73
bt0064	3707	1.14.13.50	1.14.13	pentachlorophenol monooxygenase	R07191	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/7e4e63ff-ef5a-41d6-a5c9-35022b80da73
bt0064	3707	1.14.13.172	1.14.13	salicylate 5-hydroxylase	R07709	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/7e4e63ff-ef5a-41d6-a5c9-35022b80da73
bt0064	3707	1.14.13.172	1.14.13	salicylate 5-hydroxylase	R07710	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/7e4e63ff-ef5a-41d6-a5c9-35022b80da73
bt0064	3707	1.14.13.209	1.14.13	salicyloyl-CoA 5-hydroxylase	R11056	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/7e4e63ff-ef5a-41d6-a5c9-35022b80da73
bt0064	3707	1.14.13.220	1.14.13	resorcinol 4-hydroxylase (NADH)	R11347	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/7e4e63ff-ef5a-41d6-a5c9-35022b80da73
bt0064	3707	1.14.14.27	1.14.14	resorcinol 4-hydroxylase (FADH2)	R11348	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/7e4e63ff-ef5a-41d6-a5c9-35022b80da73
bt0217	3026	5.3.99.7	5.3.99	styrene-oxide isomerase	R02615	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/d2f144b2-9fe5-4ebd-90d5-b9ff860a8a45
bt0217	3026	5.3.99.7	5.3.99	styrene-oxide isomerase	R10697	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/d2f144b2-9fe5-4ebd-90d5-b9ff860a8a45
bt0104	2854	3.1.3.1	3.1.3	alkaline phosphatase	R03024	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/3f67496e-3053-4d85-a156-a3b217ce70bc
bt0104	2854	3.1.3.2	3.1.3	acid phosphatase	R03024	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/3f67496e-3053-4d85-a156-a3b217ce70bc
bt0104	2854	3.1.3.41	3.1.3	4-nitrophenylphosphatase	R03024	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/3f67496e-3053-4d85-a156-a3b217ce70bc
bt0104	2854	3.1.8.1	3.1.8	aryldialkylphosphatase	R05548	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/3f67496e-3053-4d85-a156-a3b217ce70bc
bt0158	3361	3.3.2.1	3.3.2	isochorismatase	R03037	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/a5df0ccb-1d7f-476a-8bbc-3d4f678bece0
bt0158	3361	3.3.2.12	3.3.2	oxepin-CoA hydrolase	R09836	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/a5df0ccb-1d7f-476a-8bbc-3d4f678bece0
bt0158	3361	3.3.2.13	3.3.2	chorismatase	R10583	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/a5df0ccb-1d7f-476a-8bbc-3d4f678bece0
bt0158	3361	3.3.2.15	3.3.2	trans-2,3-dihydro-3-hydroxyanthranilic acid synthase	R11463	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/a5df0ccb-1d7f-476a-8bbc-3d4f678bece0
bt0255	2690.3	1.3.1.18	1.3.1	kynurenate-7,8-dihydrodiol dehydrogenase	R03251	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/ba499a1a-96fc-49d7-9b41-9d30997c4104
bt0255	2690.3	1.3.1.29	1.3.1	cis-1,2-dihydro-1,2-dihydroxynaphthalene dehydrogenase	R04115	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/ba499a1a-96fc-49d7-9b41-9d30997c4104
bt0255	2690.3	1.3.1.49	1.3.1	cis-3,4-dihydrophenanthrene-3,4-diol dehydrogenase	R04151	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/ba499a1a-96fc-49d7-9b41-9d30997c4104
bt0255	2690.3	1.3.1.60	1.3.1	dibenzothiophene dihydrodiol dehydrogenase	R05310	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/ba499a1a-96fc-49d7-9b41-9d30997c4104
bt0255	2690.3	1.3.1.65	1.3.1	5,6-dihydroxy-3-methyl-2-oxo-1,2,5,6-tetrahydroquinoline dehydrogenase	R05312	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/ba499a1a-96fc-49d7-9b41-9d30997c4104
bt0255	2690.3	1.3.1.29	1.3.1	cis-1,2-dihydro-1,2-dihydroxynaphthalene dehydrogenase	R06910	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/ba499a1a-96fc-49d7-9b41-9d30997c4104
bt0255	2690.3	1.3.1.29	1.3.1	cis-1,2-dihydro-1,2-dihydroxynaphthalene dehydrogenase	R06931	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/ba499a1a-96fc-49d7-9b41-9d30997c4104
bt0255	2690.3	1.3.1.20	1.3.1	trans-1,2-dihydrobenzene-1,2-diol dehydrogenase	R07015	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/ba499a1a-96fc-49d7-9b41-9d30997c4104
bt0255	2690.3	1.3.1.29	1.3.1	cis-1,2-dihydro-1,2-dihydroxynaphthalene dehydrogenase	R07705	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/ba499a1a-96fc-49d7-9b41-9d30997c4104
bt0255	2690.3	1.3.1.29	1.3.1	cis-1,2-dihydro-1,2-dihydroxynaphthalene dehydrogenase	R09183	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/ba499a1a-96fc-49d7-9b41-9d30997c4104
bt0255	2690.2	1.3.1.18	1.3.1	kynurenate-7,8-dihydrodiol dehydrogenase	R03251	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/ba499a1a-96fc-49d7-9b41-9d30997c4104
bt0255	2690.2	1.3.1.29	1.3.1	cis-1,2-dihydro-1,2-dihydroxynaphthalene dehydrogenase	R04115	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/ba499a1a-96fc-49d7-9b41-9d30997c4104
bt0255	2690.2	1.3.1.49	1.3.1	cis-3,4-dihydrophenanthrene-3,4-diol dehydrogenase	R04151	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/ba499a1a-96fc-49d7-9b41-9d30997c4104
bt0255	2690.2	1.3.1.60	1.3.1	dibenzothiophene dihydrodiol dehydrogenase	R05310	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/ba499a1a-96fc-49d7-9b41-9d30997c4104
bt0255	2690.2	1.3.1.65	1.3.1	5,6-dihydroxy-3-methyl-2-oxo-1,2,5,6-tetrahydroquinoline dehydrogenase	R05312	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/ba499a1a-96fc-49d7-9b41-9d30997c4104
bt0255	2690.2	1.3.1.29	1.3.1	cis-1,2-dihydro-1,2-dihydroxynaphthalene dehydrogenase	R06910	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/ba499a1a-96fc-49d7-9b41-9d30997c4104
bt0255	2690.2	1.3.1.29	1.3.1	cis-1,2-dihydro-1,2-dihydroxynaphthalene dehydrogenase	R06931	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/ba499a1a-96fc-49d7-9b41-9d30997c4104
bt0255	2690.2	1.3.1.20	1.3.1	trans-1,2-dihydrobenzene-1,2-diol dehydrogenase	R07015	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/ba499a1a-96fc-49d7-9b41-9d30997c4104
bt0255	2690.2	1.3.1.29	1.3.1	cis-1,2-dihydro-1,2-dihydroxynaphthalene dehydrogenase	R07705	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/ba499a1a-96fc-49d7-9b41-9d30997c4104
bt0255	2690.2	1.3.1.29	1.3.1	cis-1,2-dihydro-1,2-dihydroxynaphthalene dehydrogenase	R09183	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/ba499a1a-96fc-49d7-9b41-9d30997c4104
bt0366	2884	1.14.12.9	1.14.12	4-chlorophenylacetate 3,4-dioxygenase	R03306	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/9ff4213d-5e20-4a94-b22b-c91f1639d229
bt0377	4300	1.14.13.242	1.14.13	3-hydroxy-2-methylpyridine-5-carboxylate monooxygenase	R03385	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/25fc4c1b-c086-4ccc-a404-fe72af67ed6e
bt0377	4300	1.14.13.242	1.14.13	3-hydroxy-2-methylpyridine-5-carboxylate monooxygenase	R03386	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/25fc4c1b-c086-4ccc-a404-fe72af67ed6e
bt0377	4300	1.14.13.241	1.14.13	5-pyridoxate monooxygenase	R04570	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/25fc4c1b-c086-4ccc-a404-fe72af67ed6e
bt0322	3393	6.4.1.5	6.4.1	geranoyl-CoA carboxylase	R03494	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/b419db19-9005-462d-b99e-03fbdec17aab
bt0029	3674	1.11.1.8	1.11.1	iodide peroxidase	R03539	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/af13a678-1d06-402c-ae13-cb00f8830af4
bt0029	3674	1.11.1.8	1.11.1	iodide peroxidase	R03973	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/af13a678-1d06-402c-ae13-cb00f8830af4
bt0029	3674	1.3.1.32	1.3.1	maleylacetate reductase	R05355	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/af13a678-1d06-402c-ae13-cb00f8830af4
bt0029	3674	1.21.99.5	1.21.99	tetrachloroethene reductive dehalogenase	R05499	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/af13a678-1d06-402c-ae13-cb00f8830af4
bt0029	3674	1.21.99.5	1.21.99	tetrachloroethene reductive dehalogenase	R05500	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/af13a678-1d06-402c-ae13-cb00f8830af4
bt0029	3674	1.21.99.5	1.21.99	tetrachloroethene reductive dehalogenase	R05501	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/af13a678-1d06-402c-ae13-cb00f8830af4
bt0029	3674	1.3.1.32	1.3.1	maleylacetate reductase	R07781	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/af13a678-1d06-402c-ae13-cb00f8830af4
bt0029	3674	1.3.1.32	1.3.1	maleylacetate reductase	R09223	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/af13a678-1d06-402c-ae13-cb00f8830af4
bt0011	4163	1.14.13.243	1.14.13	toluene 2-monooxygenase	R03560	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/57984a10-db28-4c1b-b536-03f09f1e498b
bt0291	1129	1.3.1.72	1.3.1	Delta24-sterol reductase	R03689	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/6e0e8a5f-09e2-42d9-943e-6d4a823bfcf4
bt0291	1129	1.1.1.384	1.1.1	dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose 3-reductase	R05526	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/6e0e8a5f-09e2-42d9-943e-6d4a823bfcf4
bt0291	1129	1.3.1.106	1.3.1	cobalt-precorrin-6A reductase	R05812	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/6e0e8a5f-09e2-42d9-943e-6d4a823bfcf4
bt0291	1129	1.3.1.75	1.3.1	3,8-divinyl protochlorophyllide a 8-vinyl-reductase (NADPH)	R06272	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/6e0e8a5f-09e2-42d9-943e-6d4a823bfcf4
bt0291	1129	1.3.1.82	1.3.1	(-)-isopiperitenone reductase	R06417	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/6e0e8a5f-09e2-42d9-943e-6d4a823bfcf4
bt0291	1129	1.3.1.81	1.3.1	(+)-pulegone reductase	R06419	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/6e0e8a5f-09e2-42d9-943e-6d4a823bfcf4
bt0291	1129	1.3.1.81	1.3.1	(+)-pulegone reductase	R06420	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/6e0e8a5f-09e2-42d9-943e-6d4a823bfcf4
bt0291	1129	1.3.1.75	1.3.1	3,8-divinyl protochlorophyllide a 8-vinyl-reductase (NADPH)	R06896	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/6e0e8a5f-09e2-42d9-943e-6d4a823bfcf4
bt0291	1129	1.3.1.8	1.3.1	acyl-CoA dehydrogenase (NADP+)	R06985	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/6e0e8a5f-09e2-42d9-943e-6d4a823bfcf4
bt0291	1129	1.3.1.38	1.3.1	trans-2-enoyl-CoA reductase (NADPH)	R06985	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/6e0e8a5f-09e2-42d9-943e-6d4a823bfcf4
bt0291	1129	1.3.1.22	1.3.1	3-oxo-5alpha-steroid 4-dehydrogenase (NADP+)	R07429	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/6e0e8a5f-09e2-42d9-943e-6d4a823bfcf4
bt0291	1129	1.3.1.22	1.3.1	3-oxo-5alpha-steroid 4-dehydrogenase (NADP+)	R07447	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/6e0e8a5f-09e2-42d9-943e-6d4a823bfcf4
bt0291	1129	1.3.1.70	1.3.1	Delta14-sterol reductase	R07483	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/6e0e8a5f-09e2-42d9-943e-6d4a823bfcf4
bt0291	1129	1.3.1.21	1.3.1	7-dehydrocholesterol reductase	R07487	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/6e0e8a5f-09e2-42d9-943e-6d4a823bfcf4
bt0291	1129	1.3.1.21	1.3.1	7-dehydrocholesterol reductase	R07492	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/6e0e8a5f-09e2-42d9-943e-6d4a823bfcf4
bt0291	1129	1.3.1.72	1.3.1	Delta24-sterol reductase	R07498	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/6e0e8a5f-09e2-42d9-943e-6d4a823bfcf4
bt0291	1129	1.3.1.72	1.3.1	Delta24-sterol reductase	R07499	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/6e0e8a5f-09e2-42d9-943e-6d4a823bfcf4
bt0291	1129	1.3.1.72	1.3.1	Delta24-sterol reductase	R07507	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/6e0e8a5f-09e2-42d9-943e-6d4a823bfcf4
bt0291	1129	1.3.1.93	1.3.1	very-long-chain enoyl-CoA reductase	R07761	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/6e0e8a5f-09e2-42d9-943e-6d4a823bfcf4
bt0291	1129	1.3.1.22	1.3.1	3-oxo-5alpha-steroid 4-dehydrogenase (NADP+)	R08954	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/6e0e8a5f-09e2-42d9-943e-6d4a823bfcf4
bt0291	1129	1.3.1.32	1.3.1	maleylacetate reductase	R09224	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/6e0e8a5f-09e2-42d9-943e-6d4a823bfcf4
bt0291	1129	1.3.1.122	1.3.1	(S)-8-oxocitronellyl enol synthase	R12517	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/6e0e8a5f-09e2-42d9-943e-6d4a823bfcf4
bt0291	1129	1.3.1.122	1.3.1	(S)-8-oxocitronellyl enol synthase	R12518	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/6e0e8a5f-09e2-42d9-943e-6d4a823bfcf4
bt0162	4180	1.14.13.32	1.14.13	albendazole monooxygenase	R03712	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/09eec854-b68d-4064-9ca0-011da18bfa99
bt0162	4180	1.14.13.245	1.14.13	assimilatory dimethylsulfide S-monooxygenase	R12319	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/09eec854-b68d-4064-9ca0-011da18bfa99
bt0260	2032	1.8.1.11	1.8.1	asparagusate reductase	R03761	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/9fa53a34-3e14-4a02-9dc3-15bfc872d60c
bt0021	3859	4.2.1.35	4.2.1	(R)-2-methylmalate dehydratase	R03898	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/1fe375d3-9ebf-442a-95ac-1af48ca2851c
bt0021	3859	4.2.1.107	4.2.1	3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-enoyl-CoA hydratase	R04809	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/1fe375d3-9ebf-442a-95ac-1af48ca2851c
bt0021	3859	4.2.1.17	4.2.1	enoyl-CoA hydratase	R05595	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/1fe375d3-9ebf-442a-95ac-1af48ca2851c
bt0021	3859	4.1.2.61	4.1.2	feruloyl-CoA hydratase/lyase	R05772	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/1fe375d3-9ebf-442a-95ac-1af48ca2851c
bt0021	3859	4.2.1.17	4.2.1	enoyl-CoA hydratase	R06411	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/1fe375d3-9ebf-442a-95ac-1af48ca2851c
bt0021	3859	4.2.1.17	4.2.1	enoyl-CoA hydratase	R06412	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/1fe375d3-9ebf-442a-95ac-1af48ca2851c
bt0021	3859	4.2.1.17	4.2.1	enoyl-CoA hydratase	R06942	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/1fe375d3-9ebf-442a-95ac-1af48ca2851c
bt0021	3859	4.2.1.17	4.2.1	enoyl-CoA hydratase	R08093	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/1fe375d3-9ebf-442a-95ac-1af48ca2851c
bt0021	3859	4.2.1.114	4.2.1	methanogen homoaconitase	R10393	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/1fe375d3-9ebf-442a-95ac-1af48ca2851c
